DayOfWeek,DOT_ID_Operating_Airline,DepDelayMinutes,OriginWac,DestWac,CRSDepTime,CRSArrTime,ArrDelayMinutes,Distance
4,19393,0.0,74,34,600,925,0.0,874.0
4,19393,0.0,74,54,600,820,0.0,822.0
4,19393,0.0,74,54,1735,1950,0.0,822.0
4,19393,8.0,74,35,1655,2120,0.0,1407.0
4,19393,1.0,74,35,930,1350,0.0,1407.0
4,19393,0.0,74,74,845,955,0.0,247.0
4,19393,0.0,74,74,1600,1710,5.0,247.0
4,19393,0.0,74,74,1310,1420,0.0,247.0
4,19393,0.0,74,74,2150,2255,0.0,247.0
4,19393,0.0,74,74,625,735,0.0,247.0
4,19393,12.0,74,74,2055,2200,4.0,247.0
4,19393,0.0,74,74,1035,1150,0.0,247.0
4,19393,0.0,74,74,1140,1245,0.0,247.0
4,19393,85.0,74,74,1935,2040,82.0,247.0
4,19393,6.0,74,82,1145,1255,0.0,794.0
4,19393,0.0,74,82,855,1005,0.0,794.0
4,19393,37.0,74,82,1955,2120,30.0,794.0
4,19393,0.0,74,82,605,715,0.0,794.0
4,19393,0.0,74,74,1630,1700,0.0,496.0
4,19393,137.0,74,74,950,1015,132.0,496.0
4,19393,0.0,74,74,1845,1940,0.0,192.0
4,19393,0.0,74,74,640,740,0.0,192.0
4,19393,11.0,74,74,1340,1440,10.0,192.0
4,19393,36.0,74,74,2010,2105,30.0,192.0
4,19393,0.0,74,74,1010,1110,0.0,192.0
4,19393,0.0,74,85,2025,2105,0.0,1069.0
4,19393,0.0,74,85,1025,1110,0.0,1069.0
4,19393,0.0,74,85,515,600,0.0,1069.0
4,19393,0.0,74,91,1305,1405,0.0,1211.0
4,19393,0.0,74,33,1810,2150,13.0,1041.0
4,19393,0.0,74,33,520,900,0.0,1041.0
4,19393,0.0,74,41,1650,1925,0.0,1036.0
4,19393,1.0,74,41,530,805,0.0,1036.0
4,19393,0.0,74,72,1245,1415,0.0,494.0
4,19393,1.0,74,73,1315,1440,0.0,407.0
4,19393,0.0,74,81,1350,1410,0.0,843.0
4,19393,0.0,74,81,750,810,0.0,843.0
4,19393,0.0,74,81,1005,1025,0.0,843.0
4,19393,0.0,74,81,1805,1825,0.0,843.0
4,19393,0.0,74,91,1045,1130,0.0,1129.0
4,19393,5.0,74,64,1135,1340,0.0,786.0
4,19393,0.0,74,33,1525,1855,0.0,972.0
4,19393,18.0,34,54,1500,1530,13.0,417.0
4,19393,0.0,34,35,1940,2120,0.0,549.0
4,19393,0.0,34,35,615,745,1.0,549.0
4,19393,34.0,34,74,1100,1230,19.0,914.0
4,19393,0.0,34,74,1830,1950,0.0,853.0
4,19393,48.0,34,41,1350,1500,35.0,758.0
4,19393,0.0,91,82,1125,1450,0.0,916.0
4,19393,17.0,91,85,1810,1920,14.0,289.0
4,19393,0.0,91,85,1405,1515,14.0,289.0
4,19393,0.0,91,85,620,730,0.0,289.0
4,19393,0.0,91,91,1710,1815,0.0,263.0
4,19393,0.0,91,91,1005,1115,0.0,310.0
4,19393,25.0,52,34,1245,1415,15.0,321.0
4,19393,6.0,52,35,1915,2050,4.0,495.0
4,19393,0.0,52,35,540,710,0.0,495.0
4,19393,38.0,52,82,1935,2020,68.0,1024.0
4,19393,16.0,52,74,1505,1625,0.0,803.0
4,19393,0.0,52,33,625,830,0.0,719.0
4,19393,0.0,52,41,1805,1820,0.0,271.0
4,19393,1.0,52,41,1045,1100,0.0,271.0
4,19393,0.0,52,41,2045,2055,0.0,271.0
4,19393,0.0,52,41,550,605,0.0,271.0
4,19393,0.0,52,33,1225,1435,0.0,727.0
4,19393,47.0,93,82,1455,1835,55.0,1024.0
4,19393,38.0,93,82,520,850,34.0,1024.0
4,19393,2.0,93,82,920,1255,13.0,1024.0
4,19393,14.0,93,82,2130,105,0.0,1024.0
4,19393,0.0,93,85,635,905,3.0,867.0
4,19393,0.0,93,85,935,1205,0.0,867.0
4,19393,102.0,93,85,1805,2040,94.0,867.0
4,19393,0.0,93,85,2255,125,0.0,867.0
4,19393,0.0,93,41,1315,1910,0.0,1733.0
4,19393,0.0,93,41,630,1230,0.0,1733.0
4,19393,0.0,93,91,1105,1315,0.0,672.0
4,19393,0.0,93,91,1305,1515,0.0,672.0
4,19393,0.0,93,91,1540,1750,0.0,672.0
4,19393,0.0,93,91,1925,2135,0.0,672.0
4,19393,0.0,93,91,2210,15,0.0,672.0
4,19393,0.0,93,91,735,945,0.0,672.0
4,19393,0.0,93,91,550,755,0.0,672.0
4,19393,4.0,93,81,1700,1950,0.0,1107.0
4,19393,0.0,93,81,835,1130,0.0,1107.0
4,19393,0.0,93,91,1430,1640,0.0,696.0
4,19393,0.0,93,91,505,715,0.0,696.0
4,19393,20.0,93,91,2030,2240,13.0,696.0
4,19393,0.0,93,91,1055,1310,0.0,696.0
4,19393,0.0,93,91,755,1010,0.0,696.0
4,19393,0.0,93,91,1850,2055,0.0,696.0
4,19393,0.0,93,91,730,915,6.0,605.0
4,19393,0.0,93,91,2135,2325,0.0,605.0
4,19393,36.0,93,91,1855,2040,34.0,605.0
4,19393,0.0,93,91,520,705,0.0,605.0
4,19393,0.0,93,91,1305,1455,0.0,605.0
4,19393,0.0,91,91,1450,1605,0.0,326.0
4,19393,14.0,91,91,1200,1320,0.0,326.0
4,19393,0.0,91,91,955,1110,0.0,326.0
4,19393,0.0,91,91,710,825,0.0,326.0
4,19393,1.0,91,91,2040,2155,2.0,326.0
4,19393,29.0,91,91,1805,1925,7.0,326.0
4,19393,0.0,91,82,615,950,0.0,967.0
4,19393,60.0,91,82,1510,1845,41.0,967.0
4,19393,40.0,91,82,1225,1600,43.0,967.0
4,19393,0.0,91,85,1545,1715,0.0,414.0
4,19393,0.0,91,85,830,1000,0.0,414.0
4,19393,0.0,91,85,520,645,30.0,414.0
4,19393,15.0,91,85,1840,2010,10.0,414.0
4,19393,11.0,91,91,1120,1250,0.0,337.0
4,19393,0.0,91,91,805,935,0.0,337.0
4,19393,0.0,91,91,2105,2235,0.0,337.0
4,19393,145.0,91,91,1645,1815,127.0,337.0
4,19393,0.0,91,91,545,710,0.0,337.0
4,19393,0.0,91,81,1950,2145,1.0,651.0
4,19393,0.0,91,81,1500,1710,0.0,651.0
4,19393,0.0,91,81,500,655,0.0,651.0
4,19393,0.0,91,91,800,930,0.0,447.0
4,19393,7.0,91,91,2055,2225,14.0,447.0
4,19393,0.0,91,91,1220,1345,0.0,447.0
4,19393,0.0,91,91,525,700,0.0,447.0
4,19393,58.0,91,91,1725,1855,45.0,447.0
4,19393,35.0,91,74,1825,2350,35.0,1476.0
4,19393,2.0,91,74,745,1315,0.0,1476.0
4,19393,9.0,91,74,1450,2015,7.0,1476.0
4,19393,0.0,91,54,1235,1855,0.0,1947.0
4,19393,0.0,91,83,1425,1655,0.0,523.0
4,19393,0.0,91,83,930,1205,0.0,523.0
4,19393,0.0,91,91,1020,1130,0.0,296.0
4,19393,0.0,91,91,1720,1825,0.0,296.0
4,19393,0.0,91,91,845,955,0.0,296.0
4,19393,0.0,91,91,2040,2145,0.0,296.0
4,19393,62.0,91,91,1945,2050,56.0,296.0
4,19393,14.0,91,91,1605,1710,8.0,296.0
4,19393,0.0,91,91,1140,1245,0.0,296.0
4,19393,0.0,91,91,655,810,0.0,296.0
4,19393,0.0,91,91,1325,1435,0.0,296.0
4,19393,0.0,91,91,925,1040,0.0,296.0
4,19393,0.0,91,91,1455,1600,0.0,296.0
4,19393,0.0,91,91,1820,1925,0.0,296.0
4,19393,1.0,91,74,1715,2240,0.0,1450.0
4,19393,2.0,91,74,1130,1700,0.0,1450.0
4,19393,0.0,91,82,1300,1630,20.0,948.0
4,19393,0.0,91,82,740,1110,0.0,948.0
4,19393,0.0,91,82,2130,55,0.0,948.0
4,19393,8.0,91,82,1820,2150,0.0,948.0
4,19393,13.0,91,82,1625,1955,5.0,948.0
4,19393,0.0,91,92,1145,1315,0.0,471.0
4,19393,0.0,91,93,1700,1900,0.0,742.0
4,19393,0.0,91,93,955,1155,0.0,742.0
4,19393,0.0,91,2,1330,1600,0.0,2417.0
4,19393,6.0,91,2,735,1005,16.0,2417.0
4,19393,59.0,91,74,1045,1630,89.0,1621.0
4,19393,0.0,91,2,820,1040,21.0,2384.0
4,19393,0.0,91,85,1155,1320,0.0,386.0
4,19393,10.0,91,85,1450,1615,8.0,386.0
4,19393,0.0,91,85,945,1110,0.0,386.0
4,19393,0.0,91,85,1320,1445,4.0,386.0
4,19393,0.0,91,85,800,925,0.0,386.0
4,19393,1.0,91,85,1700,1825,0.0,386.0
4,19393,49.0,91,85,1805,1930,42.0,386.0
4,19393,19.0,91,85,1045,1210,15.0,386.0
4,19393,74.0,91,85,2105,2230,66.0,386.0
4,19393,0.0,91,85,845,1010,0.0,386.0
4,19393,0.0,91,85,2020,2145,0.0,386.0
4,19393,0.0,91,85,640,810,0.0,386.0
4,19393,0.0,91,85,2150,2310,0.0,386.0
4,19393,0.0,91,91,1755,1915,0.0,308.0
4,19393,0.0,91,91,940,1100,0.0,308.0
4,19393,34.0,91,91,1635,1755,22.0,308.0
4,19393,47.0,91,91,2055,2205,50.0,308.0
4,19393,9.0,91,91,1915,2035,0.0,308.0
4,19393,0.0,91,91,740,900,0.0,308.0
4,19393,1.0,91,91,1320,1440,0.0,308.0
4,19393,23.0,91,91,1400,1515,14.0,324.0
4,19393,7.0,91,91,1855,2010,4.0,324.0
4,19393,0.0,91,91,650,810,0.0,324.0
4,19393,0.0,91,2,1325,1600,12.0,2466.0
4,19393,0.0,91,41,1140,1745,0.0,1838.0
4,19393,0.0,91,41,640,1250,8.0,1838.0
4,19393,6.0,91,2,1430,1655,16.0,2355.0
4,19393,37.0,91,2,815,1040,38.0,2355.0
4,19393,75.0,91,91,2055,2210,62.0,333.0
4,19393,5.0,91,91,1005,1120,0.0,333.0
4,19393,46.0,91,91,1605,1715,47.0,333.0
4,19393,0.0,91,91,1910,2020,0.0,333.0
4,19393,0.0,91,91,645,800,0.0,333.0
4,19393,25.0,91,92,1455,1635,14.0,569.0
4,19393,56.0,91,92,1625,1805,44.0,569.0
4,19393,0.0,91,92,1055,1240,0.0,569.0
4,19393,0.0,91,92,640,825,0.0,569.0
4,19393,0.0,91,92,2005,2150,0.0,569.0
4,19393,0.0,91,92,2145,2320,0.0,569.0
4,19393,8.0,91,81,2050,2235,13.0,621.0
4,19393,0.0,91,81,2210,2355,0.0,621.0
4,19393,0.0,91,81,1935,2125,0.0,621.0
4,19393,0.0,91,81,1050,1240,0.0,621.0
4,19393,0.0,91,81,635,830,0.0,621.0
4,19393,96.0,91,81,1550,1740,91.0,621.0
4,19393,3.0,91,85,810,915,0.0,188.0
4,19393,0.0,91,91,900,1025,0.0,417.0
4,19393,13.0,91,91,2000,2120,16.0,417.0
4,19393,77.0,91,91,1730,1850,69.0,417.0
4,19393,5.0,91,91,1300,1420,0.0,417.0
4,19393,0.0,91,91,1100,1225,0.0,417.0
4,19393,40.0,91,91,1700,1825,37.0,417.0
4,19393,0.0,91,91,1900,2020,0.0,417.0
4,19393,8.0,91,91,1000,1125,0.0,417.0
4,19393,0.0,91,91,830,950,0.0,417.0
4,19393,39.0,91,91,1830,1955,34.0,417.0
4,19393,0.0,91,91,1400,1525,0.0,417.0
4,19393,0.0,91,91,800,925,0.0,417.0
4,19393,0.0,91,91,730,850,0.0,417.0
4,19393,89.0,91,91,1800,1925,74.0,417.0
4,19393,10.0,91,91,1200,1325,0.0,417.0
4,19393,10.0,91,91,1600,1725,6.0,417.0
4,19393,2.0,91,91,630,800,0.0,417.0
4,19393,0.0,91,91,700,825,0.0,417.0
4,19393,0.0,91,91,2100,2220,0.0,417.0
4,19393,1.0,91,93,1025,1230,0.0,696.0
4,19393,27.0,91,93,1730,1940,24.0,696.0
4,19393,24.0,91,93,2150,2350,13.0,696.0
4,19393,0.0,91,93,630,845,0.0,696.0
4,19393,0.0,91,93,1240,1450,0.0,696.0
4,19393,0.0,91,93,2005,2210,0.0,696.0
4,19393,19.0,91,87,1555,1840,9.0,584.0
4,19393,11.0,91,91,2040,2200,6.0,342.0
4,19393,6.0,91,91,930,1050,0.0,342.0
4,19393,3.0,91,91,1635,1755,0.0,342.0
4,19393,12.0,91,91,1210,1330,9.0,342.0
4,19393,0.0,91,91,2005,2125,0.0,342.0
4,19393,14.0,91,91,1115,1235,2.0,342.0
4,19393,19.0,91,91,1835,1955,12.0,342.0
4,19393,0.0,91,91,1010,1135,0.0,342.0
4,19393,32.0,91,91,1435,1555,22.0,342.0
4,19393,0.0,3,35,1720,2125,0.0,1565.0
4,19393,0.0,3,35,500,905,0.0,1565.0
4,19393,24.0,3,33,1335,1625,3.0,1046.0
4,19393,4.0,3,33,600,845,0.0,1046.0
4,19393,0.0,3,33,530,835,0.0,1189.0
4,19393,0.0,3,33,1605,1905,0.0,1189.0
4,19393,18.0,3,33,1205,1505,11.0,1189.0
4,19393,0.0,3,33,2055,2355,0.0,1189.0
4,19393,0.0,3,33,1755,2100,0.0,1189.0
4,19393,0.0,3,33,955,1255,0.0,1189.0
4,19393,5.0,3,33,630,935,0.0,1237.0
4,19393,12.0,87,74,1340,1720,5.0,1086.0
4,19393,0.0,87,91,1205,1255,0.0,574.0
4,19393,52.0,87,74,1555,1925,54.0,999.0
4,19393,0.0,87,82,1900,2025,0.0,391.0
4,19393,0.0,87,82,950,1115,0.0,391.0
4,19393,0.0,87,82,2000,2125,5.0,391.0
4,19393,0.0,87,82,2230,2355,0.0,391.0
4,19393,13.0,87,82,1655,1820,25.0,391.0
4,19393,0.0,87,82,600,725,0.0,391.0
4,19393,0.0,87,82,1115,1245,0.0,391.0
4,19393,0.0,87,74,1110,1515,0.0,1214.0
4,19393,112.0,87,85,2150,2210,102.0,368.0
4,19393,5.0,87,85,1810,1835,0.0,368.0
4,19393,13.0,87,85,1435,1500,9.0,368.0
4,19393,0.0,87,85,540,600,0.0,368.0
4,19393,0.0,87,85,805,830,0.0,368.0
4,19393,0.0,87,91,1620,1710,0.0,590.0
4,19393,0.0,87,91,900,955,0.0,590.0
4,19393,0.0,87,41,1550,1950,0.0,1259.0
4,19393,0.0,87,41,500,905,0.0,1259.0
4,19393,3.0,87,91,1715,1805,3.0,588.0
4,19393,0.0,87,91,1245,1335,0.0,588.0
4,19393,0.0,87,91,655,745,0.0,588.0
4,19393,38.0,87,81,1920,2000,28.0,507.0
4,19393,1.0,87,81,1410,1450,0.0,507.0
4,19393,0.0,87,81,2140,2220,0.0,507.0
4,19393,0.0,87,81,520,600,0.0,507.0
4,19393,7.0,87,91,1630,1715,8.0,626.0
4,19393,4.0,87,91,1250,1345,0.0,584.0
4,19393,0.0,87,91,1200,1240,0.0,532.0
4,19393,1.0,87,91,1300,1350,4.0,588.0
4,19393,0.0,91,74,1020,1540,0.0,1481.0
4,19393,3.0,91,83,1015,1235,0.0,437.0
4,19393,0.0,91,83,1535,1755,0.0,437.0
4,19393,0.0,91,91,1205,1320,0.0,358.0
4,19393,0.0,91,91,1435,1550,0.0,358.0
4,19393,0.0,91,91,1910,2020,0.0,358.0
4,19393,0.0,91,91,2005,2115,0.0,358.0
4,19393,14.0,91,91,1620,1735,4.0,358.0
4,19393,0.0,91,91,935,1045,0.0,358.0
4,19393,0.0,91,91,1320,1435,0.0,358.0
4,19393,6.0,91,91,1100,1215,0.0,358.0
4,19393,0.0,91,91,845,1000,0.0,358.0
4,19393,0.0,91,91,2040,2155,20.0,358.0
4,19393,0.0,91,91,625,740,0.0,358.0
4,19393,0.0,91,91,1725,1840,0.0,358.0
4,19393,0.0,91,74,1300,1820,0.0,1442.0
4,19393,0.0,91,82,1010,1325,0.0,909.0
4,19393,4.0,91,82,1225,1545,18.0,909.0
4,19393,10.0,91,82,2155,105,7.0,909.0
4,19393,11.0,91,82,1545,1900,13.0,909.0
4,19393,0.0,91,82,505,820,0.0,909.0
4,19393,0.0,91,93,1515,1655,0.0,649.0
4,19393,19.0,91,93,1110,1250,15.0,649.0
4,19393,0.0,91,2,730,1000,0.0,2462.0
4,19393,0.0,91,74,1345,1930,0.0,1624.0
4,19393,0.0,91,85,2120,2240,0.0,397.0
4,19393,0.0,91,85,710,830,0.0,397.0
4,19393,7.0,91,85,910,1030,15.0,397.0
4,19393,39.0,91,85,2225,2345,27.0,397.0
4,19393,14.0,91,85,2020,2145,4.0,397.0
4,19393,17.0,91,85,1620,1740,14.0,397.0
4,19393,0.0,91,85,1815,1935,5.0,397.0
4,19393,0.0,91,85,550,720,0.0,397.0
4,19393,3.0,91,85,1340,1505,21.0,397.0
4,19393,86.0,91,85,1140,1305,108.0,397.0
4,19393,48.0,91,85,1915,2035,46.0,397.0
4,19393,1.0,91,91,1940,2105,14.0,373.0
4,19393,11.0,91,91,2155,2320,8.0,373.0
4,19393,0.0,91,91,1750,1920,0.0,373.0
4,19393,0.0,91,91,1440,1605,0.0,373.0
4,19393,0.0,91,91,715,840,0.0,373.0
4,19393,34.0,91,91,2045,2215,23.0,373.0
4,19393,0.0,91,91,530,700,0.0,373.0
4,19393,0.0,91,91,1715,1835,0.0,387.0
4,19393,4.0,91,91,950,1120,0.0,387.0
4,19393,0.0,91,91,1535,1700,0.0,387.0
4,19393,0.0,91,91,1350,1510,0.0,387.0
4,19393,0.0,91,91,745,915,0.0,387.0
4,19393,20.0,91,41,1255,1850,6.0,1790.0
4,19393,34.0,91,2,1105,1335,44.0,2404.0
4,19393,86.0,91,91,1845,2005,76.0,390.0
4,19393,64.0,91,91,2040,2155,57.0,390.0
4,19393,0.0,91,91,1130,1245,0.0,390.0
4,19393,2.0,91,91,1530,1650,0.0,390.0
4,19393,0.0,91,91,1025,1140,0.0,390.0
4,19393,0.0,91,91,550,710,0.0,390.0
4,19393,0.0,91,92,1150,1320,0.0,479.0
4,19393,13.0,91,92,1600,1730,0.0,479.0
4,19393,0.0,91,92,545,715,0.0,479.0
4,19393,1.0,91,81,1050,1240,0.0,647.0
4,19393,23.0,91,81,2130,2315,18.0,647.0
4,19393,0.0,91,81,910,1100,0.0,647.0
4,19393,0.0,91,81,1940,2130,0.0,647.0
4,19393,0.0,91,81,505,655,0.0,647.0
4,19393,1.0,91,91,1240,1410,0.0,439.0
4,19393,74.0,91,91,900,1030,73.0,480.0
4,19393,9.0,91,91,1600,1730,2.0,480.0
4,19393,0.0,91,91,1300,1430,0.0,480.0
4,19393,0.0,91,91,830,1000,22.0,480.0
4,19393,0.0,91,91,1900,2025,0.0,480.0
4,19393,1.0,91,91,1500,1635,0.0,480.0
4,19393,0.0,91,91,1730,1900,0.0,480.0
4,19393,6.0,91,91,1200,1330,0.0,480.0
4,19393,74.0,91,91,1400,1530,67.0,480.0
4,19393,8.0,91,91,1000,1130,0.0,480.0
4,19393,6.0,91,91,1800,1925,5.0,480.0
4,19393,3.0,91,91,2000,2125,0.0,480.0
4,19393,0.0,91,91,1700,1830,0.0,480.0
4,19393,0.0,91,91,600,730,0.0,480.0
4,19393,1.0,91,91,730,855,0.0,480.0
4,19393,0.0,91,91,1100,1230,0.0,480.0
4,19393,15.0,91,91,800,930,7.0,480.0
4,19393,5.0,91,91,2100,2225,0.0,480.0
4,19393,0.0,91,91,700,830,0.0,480.0
4,19393,5.0,91,91,1210,1325,1.0,310.0
4,19393,0.0,91,93,1620,1815,0.0,605.0
4,19393,0.0,91,93,2235,30,0.0,605.0
4,19393,9.0,91,93,1935,2130,0.0,605.0
4,19393,0.0,91,93,505,700,0.0,605.0
4,19393,0.0,91,93,1155,1355,0.0,605.0
4,19393,8.0,91,87,1400,1640,0.0,532.0
4,19393,0.0,91,91,900,1025,0.0,404.0
4,19393,0.0,91,91,1040,1205,0.0,404.0
4,19393,0.0,91,91,1950,2115,0.0,404.0
4,19393,0.0,91,91,2045,2210,0.0,404.0
4,19393,4.0,91,91,1315,1440,0.0,404.0
4,19393,72.0,91,91,1705,1830,71.0,404.0
4,19393,0.0,91,91,745,915,0.0,404.0
4,19393,24.0,91,74,1425,1920,19.0,1209.0
4,19393,21.0,91,54,1345,1945,5.0,1772.0
4,19393,3.0,91,74,1330,1830,0.0,1216.0
4,19393,0.0,91,82,1935,2250,0.0,846.0
4,19393,0.0,91,82,2110,25,0.0,846.0
4,19393,18.0,91,82,920,1235,6.0,846.0
4,19393,24.0,91,82,1205,1525,9.0,846.0
4,19393,7.0,91,82,1540,1900,2.0,846.0
4,19393,0.0,91,82,645,1010,0.0,846.0
4,19393,10.0,91,85,1425,1540,16.0,226.0
4,19393,28.0,91,85,1125,1235,21.0,226.0
4,19393,0.0,91,85,1745,1850,0.0,226.0
4,19393,76.0,91,85,1905,2015,67.0,226.0
4,19393,0.0,91,85,2050,2155,0.0,226.0
4,19393,0.0,91,85,1215,1325,0.0,226.0
4,19393,31.0,91,85,1630,1740,21.0,226.0
4,19393,0.0,91,85,840,945,0.0,226.0
4,19393,0.0,91,85,1030,1140,0.0,226.0
4,19393,1.0,91,85,645,805,0.0,226.0
4,19393,0.0,91,41,1200,1800,0.0,1731.0
4,19393,45.0,91,91,1310,1430,39.0,371.0
4,19393,22.0,91,91,1730,1850,29.0,371.0
4,19393,0.0,91,91,1100,1225,0.0,371.0
4,19393,0.0,91,91,2025,2145,0.0,371.0
4,19393,4.0,91,91,915,1035,1.0,371.0
4,19393,0.0,91,91,800,930,0.0,371.0
4,19393,17.0,91,91,1845,2005,11.0,371.0
4,19393,41.0,91,91,1615,1740,37.0,371.0
4,19393,0.0,91,81,1720,1835,0.0,338.0
4,19393,0.0,91,81,2000,2115,0.0,338.0
4,19393,19.0,91,81,920,1040,10.0,338.0
4,19393,5.0,91,81,1830,1945,5.0,338.0
4,19393,0.0,91,81,2110,2230,0.0,338.0
4,19393,0.0,91,81,1240,1355,0.0,338.0
4,19393,0.0,91,81,1455,1615,0.0,338.0
4,19393,0.0,91,91,1600,1715,0.0,342.0
4,19393,0.0,91,91,1125,1245,0.0,342.0
4,19393,24.0,91,91,1910,2020,32.0,342.0
4,19393,0.0,91,91,1455,1610,0.0,342.0
4,19393,0.0,91,91,1355,1510,3.0,342.0
4,19393,0.0,91,91,950,1105,0.0,342.0
4,19393,0.0,91,91,645,810,0.0,342.0
4,19393,0.0,91,91,850,1005,0.0,342.0
4,19393,0.0,91,91,1815,1930,0.0,342.0
4,19393,25.0,91,87,1325,1615,13.0,588.0
4,19393,0.0,91,91,1050,1215,0.0,404.0
4,19393,0.0,91,91,940,1105,0.0,404.0
4,19393,4.0,91,91,1820,1945,4.0,404.0
4,19393,69.0,91,91,1150,1320,67.0,404.0
4,19393,0.0,91,91,2050,2215,0.0,404.0
4,19393,8.0,91,91,1515,1645,0.0,404.0
4,19393,0.0,91,91,825,950,0.0,404.0
4,19393,1.0,33,34,1740,1920,2.0,444.0
4,19393,0.0,33,34,545,730,0.0,444.0
4,19393,16.0,33,54,1935,2030,7.0,648.0
4,19393,0.0,33,54,645,740,0.0,648.0
4,19393,0.0,33,35,650,910,0.0,880.0
4,19393,2.0,33,35,1235,1505,0.0,880.0
4,19393,10.0,33,35,1910,2130,4.0,880.0
4,19393,0.0,33,74,1140,1255,0.0,789.0
4,19393,0.0,33,41,1130,1315,0.0,1035.0
4,19393,0.0,64,34,1250,1525,0.0,484.0
4,19393,8.0,64,34,1925,2200,17.0,484.0
4,19393,2.0,64,34,550,825,0.0,484.0
4,19393,0.0,64,74,2200,2355,3.0,721.0
4,19393,0.0,64,74,1435,1635,0.0,721.0
4,19393,0.0,64,74,830,1035,0.0,721.0
4,19393,41.0,64,54,1900,2010,34.0,272.0
4,19393,32.0,64,54,945,1055,19.0,272.0
4,19393,21.0,64,54,1625,1735,11.0,272.0
4,19393,25.0,64,54,710,820,19.0,272.0
4,19393,0.0,64,13,1415,1750,0.0,1047.0
4,19393,0.0,64,13,2125,100,0.0,1047.0
4,19393,0.0,64,13,1055,1435,0.0,1047.0
4,19393,0.0,64,35,2040,2340,0.0,738.0
4,19393,4.0,64,35,1630,1930,0.0,738.0
4,19393,0.0,64,35,735,1040,0.0,738.0
4,19393,0.0,64,44,2045,2310,0.0,487.0
4,19393,0.0,64,36,1640,1925,11.0,575.0
4,19393,14.0,64,44,1900,2120,3.0,409.0
4,19393,3.0,64,44,1040,1305,7.0,409.0
4,19393,0.0,64,74,610,750,0.0,546.0
4,19393,1.0,64,74,1430,1610,0.0,546.0
4,19393,16.0,64,74,840,1020,7.0,546.0
4,19393,2.0,64,74,1940,2115,0.0,546.0
4,19393,25.0,64,74,2155,2330,17.0,546.0
4,19393,0.0,64,38,830,1125,0.0,719.0
4,19393,0.0,64,38,1315,1615,0.0,719.0
4,19393,0.0,64,38,2045,2340,0.0,719.0
4,19393,3.0,64,38,1545,1845,5.0,719.0
4,19393,0.0,64,82,1520,1635,15.0,770.0
4,19393,0.0,64,82,1305,1420,0.0,770.0
4,19393,0.0,64,82,740,900,0.0,770.0
4,19393,0.0,64,82,610,725,0.0,770.0
4,19393,33.0,64,82,2015,2130,19.0,770.0
4,19393,39.0,64,82,1800,1920,51.0,770.0
4,19393,0.0,64,61,2230,2335,0.0,259.0
4,19393,0.0,64,61,845,950,7.0,259.0
4,19393,0.0,64,43,2045,2310,0.0,440.0
4,19393,0.0,64,43,1120,1345,0.0,440.0
4,19393,0.0,64,33,1345,1535,0.0,634.0
4,19393,40.0,64,33,2015,2355,35.0,1057.0
4,19393,0.0,64,33,1040,1430,0.0,1057.0
4,19393,5.0,64,74,1845,2045,0.0,687.0
4,19393,0.0,64,74,835,1040,0.0,687.0
4,19393,90.0,64,74,2150,2350,76.0,687.0
4,19393,0.0,64,74,535,735,0.0,687.0
4,19393,8.0,64,62,2255,15,2.0,392.0
4,19393,4.0,64,62,830,955,0.0,392.0
4,19393,0.0,64,33,1600,1855,17.0,753.0
4,19393,0.0,64,85,845,1005,0.0,1371.0
4,19393,0.0,64,85,530,650,0.0,1371.0
4,19393,7.0,64,85,1755,1915,0.0,1371.0
4,19393,3.0,64,85,2045,2205,6.0,1371.0
4,19393,3.0,64,91,830,1020,4.0,1592.0
4,19393,0.0,64,22,1335,1700,0.0,888.0
4,19393,24.0,64,22,1105,1430,19.0,888.0
4,19393,0.0,64,22,1955,2320,0.0,888.0
4,19393,0.0,64,22,635,1000,0.0,888.0
4,19393,0.0,64,91,1215,1355,0.0,1581.0
4,19393,4.0,64,71,2250,2355,0.0,296.0
4,19393,0.0,64,71,1115,1220,0.0,296.0
4,19393,42.0,64,64,1520,1620,35.0,237.0
4,19393,61.0,64,64,2200,2300,54.0,237.0
4,19393,2.0,64,64,830,935,0.0,237.0
4,19393,15.0,64,33,1625,1945,16.0,882.0
4,19393,0.0,64,33,1040,1400,0.0,882.0
4,19393,0.0,64,33,1835,2150,7.0,882.0
4,19393,0.0,64,33,1410,1735,0.0,882.0
4,19393,5.0,64,33,600,920,0.0,882.0
4,19393,0.0,64,41,1740,1845,0.0,251.0
4,19393,10.0,64,41,1255,1400,0.0,251.0
4,19393,7.0,64,41,2040,2145,1.0,251.0
4,19393,0.0,64,41,615,725,0.0,251.0
4,19393,0.0,64,41,1425,1530,0.0,251.0
4,19393,0.0,64,41,720,825,0.0,251.0
4,19393,0.0,64,41,2155,2300,0.0,251.0
4,19393,0.0,64,41,810,915,0.0,251.0
4,19393,11.0,64,33,835,1220,1.0,1068.0
4,19393,0.0,64,45,2055,2205,0.0,317.0
4,19393,0.0,64,45,1100,1205,6.0,317.0
4,19393,0.0,64,63,2125,2250,0.0,448.0
4,19393,0.0,64,63,900,1035,0.0,448.0
4,19393,2.0,64,72,1050,1235,0.0,604.0
4,19393,0.0,64,72,1725,1900,0.0,604.0
4,19393,0.0,64,73,850,1020,0.0,462.0
4,19393,27.0,64,73,1610,1730,24.0,462.0
4,19393,16.0,64,65,1635,1750,11.0,342.0
